condition,seed,step,grad_norm,loss,raw_reward,run
P+R,20260816,0,0.47338244318962097,0.021885205060243607,0.31640625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,1,0.4133748412132263,0.036569032818078995,0.375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,2,1.2601121664047241,0.0031040278263390064,0.5390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,3,0.38716182112693787,-0.010105925612151623,0.21875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,4,0.7740347981452942,-0.01162716094404459,0.3125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,5,0.6072826385498047,0.02193485200405121,0.28515625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,6,0.6372195482254028,0.040430497378110886,0.4140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,7,0.8195988535881042,0.046747103333473206,0.34765625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,8,0.6811588406562805,0.02610916644334793,0.3515625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,9,0.5834916234016418,0.04901912063360214,0.421875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,10,0.4997939169406891,0.03105984441936016,0.5703125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,11,0.9879876971244812,0.021020395681262016,0.47265625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,12,0.6146997213363647,0.0251451525837183,0.38671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,13,0.6214061379432678,0.022901711985468864,0.36328125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,14,0.38057181239128113,0.015889422968029976,0.421875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,15,0.5835083723068237,0.008634221740067005,0.45703125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,16,0.4432726502418518,-0.0087343854829669,0.453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,17,1.7316131591796875,0.0003724276612047106,0.3515625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,18,0.547851026058197,0.016921337693929672,0.33203125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,19,0.5062233209609985,0.027165746316313744,0.44140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,20,0.7204654216766357,0.02426760457456112,0.36328125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,21,0.3980172872543335,0.02142534777522087,0.453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,22,0.7968775629997253,-0.016523413360118866,0.375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,23,0.5967206358909607,-0.0067781973630189896,0.234375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,24,0.8269916772842407,0.028393074870109558,0.39453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,25,0.6944261789321899,0.011044951155781746,0.4453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,26,0.4281648099422455,0.015420375391840935,0.44921875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,27,0.983905553817749,0.042700476944446564,0.4609375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,28,0.7144696116447449,0.04787826165556908,0.4296875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,29,0.9917157888412476,0.006035372149199247,0.45703125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,30,0.533187985420227,0.026935089379549026,0.33203125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,31,0.4661215543746948,0.009520302526652813,0.30078125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,32,2.4391937255859375,0.0028886613436043262,0.48046875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,33,0.42798563838005066,0.018098417669534683,0.4453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,34,0.9939094185829163,-0.012546969577670097,0.59375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,35,0.3615645170211792,0.013003774918615818,0.37109375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,36,0.557252824306488,0.030962297692894936,0.38671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,37,0.8705654144287109,0.0009490616503171623,0.375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,38,0.5605778694152832,0.03320450708270073,0.58203125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260816,39,0.47447118163108826,0.03692331537604332,0.3671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R1-GPU01267-seed20260816-attempt1
P+R,20260817,0,2.769972324371338,-0.007886979728937149,0.44140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,1,0.4073338210582733,2.5601180823286995e-05,0.3203125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,2,0.8779855966567993,-0.007682532537728548,0.5390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,3,0.5521566867828369,0.060523830354213715,0.38671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,4,0.5532578825950623,0.02635067328810692,0.39453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,5,0.4826686978340149,0.056096307933330536,0.23046875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,6,0.46833711862564087,0.01779118925333023,0.48828125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,7,1.2048625946044922,0.024395130574703217,0.3046875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,8,0.5749351978302002,0.018735729157924652,0.390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,9,0.4800719916820526,0.04862082377076149,0.4453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,10,0.5682895183563232,0.05392253398895264,0.48046875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,11,0.7575269341468811,0.008287351578474045,0.4453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,12,0.42612501978874207,0.016615981236100197,0.3359375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,13,0.3485816717147827,0.0517825111746788,0.51171875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,14,0.48275449872016907,0.047310762107372284,0.3828125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,15,0.5142583847045898,0.036744046956300735,0.515625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,16,0.477422297000885,-0.006742516998201609,0.5,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,17,0.712772011756897,0.006858513690531254,0.44140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,18,0.7620577216148376,0.028426725417375565,0.38671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,19,2.993971347808838,0.027448929846286774,0.41015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,20,0.5199701189994812,0.009012168273329735,0.49609375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,21,43.00599670410156,0.020127348601818085,0.39453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,22,1.1236159801483154,0.040389832109212875,0.28515625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,23,1.2452892065048218,-0.022954167798161507,0.28125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,24,0.4607888460159302,0.07517870515584946,0.41796875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,25,1.018632411956787,-0.008603663183748722,0.41015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,26,0.6951339840888977,0.050391752272844315,0.41015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,27,0.5321242213249207,0.0023959081154316664,0.4921875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,28,0.45838674902915955,0.02200007252395153,0.43359375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,29,0.5991933345794678,0.034824881702661514,0.390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,30,0.7337131500244141,0.021401014178991318,0.36328125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,31,0.8726151585578918,0.022478174418210983,0.49609375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,32,0.6386184096336365,0.05023587495088577,0.39453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,33,0.6329584717750549,0.022834869101643562,0.453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,34,0.5662320852279663,0.002279069507494569,0.4140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,35,0.5631394982337952,0.0031576985493302345,0.328125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,36,0.6972376108169556,0.027901742607355118,0.38671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,37,0.5924823880195618,0.028340574353933334,0.38671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,38,0.5909588932991028,0.0004916982725262642,0.3359375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+R,20260817,39,0.7618899941444397,-0.014703052118420601,0.49609375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-R2-GPU01267-seed20260817-attempt3
P+S,20260816,0,0.4426826536655426,0.021955233067274094,0.31640625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,1,0.6483739018440247,0.03639811649918556,0.375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,2,0.8764793276786804,-0.0030085884500294924,0.59765625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,3,0.3284049332141876,0.00045440380927175283,0.19140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,4,0.4164806604385376,0.020659249275922775,0.3203125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,5,2.2859389781951904,0.0005944211734458804,0.21875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,6,0.4988037347793579,0.04318106546998024,0.46484375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,7,0.5222917795181274,0.03241543844342232,0.35546875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,8,0.7516077756881714,0.04426337033510208,0.2890625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,9,0.4641008675098419,0.04562118276953697,0.46875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,10,0.5124375224113464,0.05547500401735306,0.50390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,11,0.8694257736206055,0.02416735514998436,0.44140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,12,0.6893731951713562,0.06297720968723297,0.3828125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,13,0.45012399554252625,0.04446928948163986,0.32421875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,14,0.5614160299301147,0.002928223228082061,0.4375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,15,0.49210411310195923,-0.002379387617111206,0.453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,16,0.44307735562324524,-0.0131751149892807,0.4296875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,17,0.5211713910102844,0.017818881198763847,0.32421875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,18,0.5807622075080872,0.024183599278330803,0.37890625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,19,0.4659591615200043,0.028578417375683784,0.484375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,20,0.5391765236854553,0.037605639547109604,0.37109375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,21,0.512180507183075,0.005223340354859829,0.421875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,22,0.4232514798641205,0.0022321806754916906,0.3671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,23,0.6198500990867615,0.02118271216750145,0.24609375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,24,0.7422933578491211,0.06375551968812943,0.4140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,25,0.5339502692222595,0.004959962330758572,0.3671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,26,0.522504448890686,0.018330475315451622,0.5390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,27,0.5526503920555115,0.010945763438940048,0.5078125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,28,0.6060343980789185,0.025453349575400352,0.4453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,29,0.48795178532600403,0.001662274356931448,0.46484375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,30,0.6469882726669312,0.030046548694372177,0.37890625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,31,0.39037948846817017,0.003324196906760335,0.32421875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,32,2.397125005722046,0.02602141909301281,0.4453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,33,0.4895153045654297,0.02513805963099003,0.453125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,34,0.5872070789337158,0.016267960891127586,0.58203125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,35,0.46160319447517395,-0.005560477264225483,0.38671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,36,0.6630641222000122,0.022923322394490242,0.3828125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,37,0.47393468022346497,-0.009997839108109474,0.4375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,38,0.7641799449920654,0.08942538499832153,0.6015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260816,39,0.6645668745040894,0.03928551822900772,0.390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S1-GPU01267-seed20260816-attempt1
P+S,20260817,0,3.230241537094116,-0.007915235124528408,0.44140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,1,0.5655097365379333,0.00012966521899215877,0.3203125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,2,0.7203531861305237,0.014087941497564316,0.5546875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,3,0.4997330605983734,0.043957460671663284,0.33984375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,4,0.6875415444374084,0.02294766530394554,0.4140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,5,0.6712652444839478,0.011057074181735516,0.33984375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,6,0.3869166672229767,0.003252739552408457,0.52734375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,7,1.1427068710327148,0.012456369586288929,0.32421875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,8,2.6959166526794434,0.016448810696601868,0.40234375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,9,0.6206415891647339,0.04283830150961876,0.41015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,10,0.7651659846305847,0.041223153471946716,0.4296875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,11,0.8064144253730774,-0.005293759051710367,0.4609375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,12,0.5529792904853821,0.007359628099948168,0.359375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,13,0.36473023891448975,0.030213119462132454,0.5,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,14,0.45431602001190186,0.02219964563846588,0.3984375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,15,0.4689640402793884,-0.0002905672008637339,0.50390625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,16,0.510126531124115,-0.014062651433050632,0.5078125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,17,0.5868541598320007,0.02608966827392578,0.41015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,18,0.9269288182258606,0.026228947564959526,0.37109375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,19,0.52507084608078,-0.005479198414832354,0.41796875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,20,1.8864530324935913,0.04760771989822388,0.51953125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,21,0.6607013940811157,0.01321273110806942,0.36328125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,22,0.4104609191417694,0.02149779722094536,0.2890625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,23,0.4958585798740387,0.015453586354851723,0.30078125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,24,0.49870139360427856,0.0023238183930516243,0.44140625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,25,0.4156319797039032,0.017407333478331566,0.3828125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,26,0.53021240234375,0.05062403157353401,0.40625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,27,0.42380091547966003,0.029940683394670486,0.48828125,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,28,0.5976197123527527,0.02401004731655121,0.3671875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,29,0.5965951681137085,0.026034558191895485,0.3984375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,30,0.5253026485443115,0.01341143250465393,0.3984375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,31,0.68580162525177,0.020512228831648827,0.51171875,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,32,0.5869836807250977,0.01028822734951973,0.40234375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,33,0.4716886579990387,-0.03006720542907715,0.4375,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,34,1.3270831108093262,0.011893467046320438,0.41015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,35,0.5324600338935852,-0.0026947318110615015,0.28515625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
P+S,20260817,36,0.5863320827484131,0.0053273895755410194,0.41015625,STEADY40-ALL-IDLE-e2be8cd-20260817-210540-GPU01267-S2-GPU01267-seed20260817-attempt1
